topic_id,domain,sub_domain,topic_name,year,paper_count,citation_count,influential_count,top_venues,trending_score,source,fetched_at
T0038,Journalism & Media Technology,Media AI,fake news detection,2021,98095,0,0,,0.5633,CrossRef API,2026-07-24T14:23:30.355663
T0038,Journalism & Media Technology,Media AI,fake news detection,2022,110888,0,0,,0.5633,CrossRef API,2026-07-24T14:23:30.355663
T0038,Journalism & Media Technology,Media AI,fake news detection,2023,127173,0,0,,0.5633,CrossRef API,2026-07-24T14:23:30.355663
T0038,Journalism & Media Technology,Media AI,fake news detection,2024,150402,0,0,,0.5633,CrossRef API,2026-07-24T14:23:30.355663
T0038,Journalism & Media Technology,Media AI,fake news detection,2025,183750,0,0,,0.5633,CrossRef API,2026-07-24T14:23:30.355663
T0039,Sports Analytics,Sports AI,sports analytics performance,2015,109116,0,0,,0.4614,CrossRef API,2026-07-24T14:23:30.355663
T0039,Sports Analytics,Sports AI,sports analytics performance,2016,121234,0,0,,0.4614,CrossRef API,2026-07-24T14:23:30.355663
T0039,Sports Analytics,Sports AI,sports analytics performance,2017,134646,0,0,,0.4614,CrossRef API,2026-07-24T14:23:30.355663
T0039,Sports Analytics,Sports AI,sports analytics performance,2018,146645,0,0,,0.4614,CrossRef API,2026-07-24T14:23:30.355663
T0039,Sports Analytics,Sports AI,sports analytics performance,2019,165794,0,0,,0.4614,CrossRef API,2026-07-24T14:23:30.355663
T0039,Sports Analytics,Sports AI,sports analytics performance,2020,187042,0,0,,0.4614,CrossRef API,2026-07-24T14:23:30.355663
T0039,Sports Analytics,Sports AI,sports analytics performance,2021,206047,0,0,,0.4614,CrossRef API,2026-07-24T14:23:30.355663
T0039,Sports Analytics,Sports AI,sports analytics performance,2022,228471,0,0,,0.4614,CrossRef API,2026-07-24T14:23:30.355663
T0039,Sports Analytics,Sports AI,sports analytics performance,2023,257384,0,0,,0.4614,CrossRef API,2026-07-24T14:23:30.355663
T0039,Sports Analytics,Sports AI,sports analytics performance,2024,298434,0,0,,0.4614,CrossRef API,2026-07-24T14:23:30.355663
T0039,Sports Analytics,Sports AI,sports analytics performance,2025,352499,0,0,,0.4614,CrossRef API,2026-07-24T14:23:30.355663
T0040,Marine & Ocean Engineering,Ocean AI,ocean monitoring underwater,2015,44123,0,0,,0.3789,CrossRef API,2026-07-24T14:23:30.355663
T0040,Marine & Ocean Engineering,Ocean AI,ocean monitoring underwater,2016,48415,0,0,,0.3789,CrossRef API,2026-07-24T14:23:30.355663
T0040,Marine & Ocean Engineering,Ocean AI,ocean monitoring underwater,2017,53682,0,0,,0.3789,CrossRef API,2026-07-24T14:23:30.355663
T0040,Marine & Ocean Engineering,Ocean AI,ocean monitoring underwater,2018,58807,0,0,,0.3789,CrossRef API,2026-07-24T14:23:30.355663
T0040,Marine & Ocean Engineering,Ocean AI,ocean monitoring underwater,2019,65921,0,0,,0.3789,CrossRef API,2026-07-24T14:23:30.355663
T0040,Marine & Ocean Engineering,Ocean AI,ocean monitoring underwater,2020,69696,0,0,,0.3789,CrossRef API,2026-07-24T14:23:30.355663
T0040,Marine & Ocean Engineering,Ocean AI,ocean monitoring underwater,2021,78037,0,0,,0.3789,CrossRef API,2026-07-24T14:23:30.355663
T0040,Marine & Ocean Engineering,Ocean AI,ocean monitoring underwater,2022,86256,0,0,,0.3789,CrossRef API,2026-07-24T14:23:30.355663
T0040,Marine & Ocean Engineering,Ocean AI,ocean monitoring underwater,2023,92211,0,0,,0.3789,CrossRef API,2026-07-24T14:23:30.355663
T0040,Marine & Ocean Engineering,Ocean AI,ocean monitoring underwater,2024,103542,0,0,,0.3789,CrossRef API,2026-07-24T14:23:30.355663
T0040,Marine & Ocean Engineering,Ocean AI,ocean monitoring underwater,2025,126895,0,0,,0.3789,CrossRef API,2026-07-24T14:23:30.355663
T0041,Disaster Management,Disaster AI,disaster prediction early,2015,60819,0,0,,0.3591,CrossRef API,2026-07-24T14:23:30.355663
T0041,Disaster Management,Disaster AI,disaster prediction early,2016,70148,0,0,,0.3591,CrossRef API,2026-07-24T14:23:30.355663
T0041,Disaster Management,Disaster AI,disaster prediction early,2017,78391,0,0,,0.3591,CrossRef API,2026-07-24T14:23:30.355663
T0041,Disaster Management,Disaster AI,disaster prediction early,2018,82816,0,0,,0.3591,CrossRef API,2026-07-24T14:23:30.355663
T0041,Disaster Management,Disaster AI,disaster prediction early,2019,98962,0,0,,0.3591,CrossRef API,2026-07-24T14:23:30.355663
T0041,Disaster Management,Disaster AI,disaster prediction early,2020,114623,0,0,,0.3591,CrossRef API,2026-07-24T14:23:30.355663
T0041,Disaster Management,Disaster AI,disaster prediction early,2021,124983,0,0,,0.3591,CrossRef API,2026-07-24T14:23:30.355663
T0041,Disaster Management,Disaster AI,disaster prediction early,2022,136631,0,0,,0.3591,CrossRef API,2026-07-24T14:23:30.355663
T0041,Disaster Management,Disaster AI,disaster prediction early,2023,152057,0,0,,0.3591,CrossRef API,2026-07-24T14:23:30.355663
T0041,Disaster Management,Disaster AI,disaster prediction early,2024,164721,0,0,,0.3591,CrossRef API,2026-07-24T14:23:30.355663
T0041,Disaster Management,Disaster AI,disaster prediction early,2025,194564,0,0,,0.3591,CrossRef API,2026-07-24T14:23:30.355663
T0042,Defense & Security,Defense AI,military surveillance AI,2015,18276,0,0,,1.7485,CrossRef API,2026-07-24T14:23:30.355663
T0042,Defense & Security,Defense AI,military surveillance AI,2016,20260,0,0,,1.7485,CrossRef API,2026-07-24T14:23:30.355663
T0042,Defense & Security,Defense AI,military surveillance AI,2017,22893,0,0,,1.7485,CrossRef API,2026-07-24T14:23:30.355663
T0042,Defense & Security,Defense AI,military surveillance AI,2018,25872,0,0,,1.7485,CrossRef API,2026-07-24T14:23:30.355663
T0042,Defense & Security,Defense AI,military surveillance AI,2019,31039,0,0,,1.7485,CrossRef API,2026-07-24T14:23:30.355663
T0042,Defense & Security,Defense AI,military surveillance AI,2020,37867,0,0,,1.7485,CrossRef API,2026-07-24T14:23:30.355663
T0042,Defense & Security,Defense AI,military surveillance AI,2021,43798,0,0,,1.7485,CrossRef API,2026-07-24T14:23:30.355663
T0042,Defense & Security,Defense AI,military surveillance AI,2022,49807,0,0,,1.7485,CrossRef API,2026-07-24T14:23:30.355663
T0042,Defense & Security,Defense AI,military surveillance AI,2023,66901,0,0,,1.7485,CrossRef API,2026-07-24T14:23:30.355663
T0042,Defense & Security,Defense AI,military surveillance AI,2024,106554,0,0,,1.7485,CrossRef API,2026-07-24T14:23:30.355663
T0042,Defense & Security,Defense AI,military surveillance AI,2025,187892,0,0,,1.7485,CrossRef API,2026-07-24T14:23:30.355663
T0043,Digital Forensics,Forensics AI,digital forensics malware,2015,207064,0,0,,0.4901,CrossRef API,2026-07-24T14:23:30.355663
T0043,Digital Forensics,Forensics AI,digital forensics malware,2016,227840,0,0,,0.4901,CrossRef API,2026-07-24T14:23:30.355663
T0043,Digital Forensics,Forensics AI,digital forensics malware,2017,251933,0,0,,0.4901,CrossRef API,2026-07-24T14:23:30.355663
T0043,Digital Forensics,Forensics AI,digital forensics malware,2018,283094,0,0,,0.4901,CrossRef API,2026-07-24T14:23:30.355663
T0043,Digital Forensics,Forensics AI,digital forensics malware,2019,318062,0,0,,0.4901,CrossRef API,2026-07-24T14:23:30.355663
T0043,Digital Forensics,Forensics AI,digital forensics malware,2020,374334,0,0,,0.4901,CrossRef API,2026-07-24T14:23:30.355663
T0043,Digital Forensics,Forensics AI,digital forensics malware,2021,422105,0,0,,0.4901,CrossRef API,2026-07-24T14:23:30.355663
T0043,Digital Forensics,Forensics AI,digital forensics malware,2022,465536,0,0,,0.4901,CrossRef API,2026-07-24T14:23:30.355663
T0043,Digital Forensics,Forensics AI,digital forensics malware,2023,531532,0,0,,0.4901,CrossRef API,2026-07-24T14:23:30.355663
T0043,Digital Forensics,Forensics AI,digital forensics malware,2024,614552,0,0,,0.4901,CrossRef API,2026-07-24T14:23:30.355663
T0043,Digital Forensics,Forensics AI,digital forensics malware,2025,734332,0,0,,0.4901,CrossRef API,2026-07-24T14:23:30.355663
